,Tg (K),CANON SMILES,Sources
2341,130.0,*CCN(*)C(=O)c1ccc2ccccc2c1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2342,25.0,*CCCN(*)C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2343,30.0,*CCCN(*)C(C)=O,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2344,8.0,*CCCN(*)C(=O)CC,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2345,31.0,*CCN(*)C(=O)CCC(=O)OC,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2346,376.0,*c1ccc(-c2cnc3ccc(-c4ccc5ncc(*)nc5c4)cc3n2)cc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2347,305.0,*c1ccc(-c2ccc(-c3ccc(-c4cnc5ccc(-c6ccc7ncc(*)nc7c6)cc5n4)cc3)cc2)cc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2348,365.0,*c1ccc(-c2nc3cc(-c4ccc5nc(-c6ccccc6)c(*)nc5c4)ccc3nc2-c2ccccc2)cc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2349,318.0,*C(=O)c1ccc2ncc(-c3ccc(-c4cnc5ccc(*)cc5n4)cc3)nc2c1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2350,325.0,*C(=O)c1ccc2nc(-c3ccccc3)c(-c3ccc(-c4nc5cc(*)ccc5nc4-c4ccccc4)cc3)nc2c1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2351,342.0,*c1ccc(-c2cnc3ccc(S(=O)(=O)c4ccc5ncc(*)nc5c4)cc3n2)cc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2352,345.0,*c1ccc(-c2nc3cc(S(=O)(=O)c4ccc5nc(-c6ccccc6)c(*)nc5c4)ccc3nc2-c2ccccc2)cc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2353,392.0,*c1ccc(-c2cnc3cc4ncc(*)nc4cc3n2)cc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2354,395.0,*c1ccc(-c2nc3cc4nc(*)c(-c5ccccc5)nc4cc3nc2-c2ccccc2)cc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2355,365.0,*c1cccc(-c2nc3cc4nc(*)c(-c5ccccc5)nc4cc3nc2-c2ccccc2)c1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2356,320.0,*c1cccc(-c2nc3cc(-c4ccc5nc(-c6ccccc6)c(*)nc5c4)ccc3nc2-c2ccccc2)c1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2357,318.0,*C(=O)c1ccc2nc(-c3ccc(-c4cnc5cc(*)ccc5n4)cc3)cnc2c1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2358,342.0,*c1ccc(-c2cnc3cc(S(=O)(=O)c4ccc5nc(*)cnc5c4)ccc3n2)cc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2359,376.0,*c1ccc(-c2cnc3ccc(-c4ccc5nc(*)cnc5c4)cc3n2)cc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2360,392.0,*c1ccc(-c2cnc3cc4nc(*)cnc4cc3n2)cc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2361,345.0,*c1ccc(-c2nc3ccc(S(=O)(=O)c4ccc5nc(*)c(-c6ccccc6)nc5c4)cc3nc2-c2ccccc2)cc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2362,365.0,*c1cccc(-c2nc3cc4nc(-c5ccccc5)c(*)nc4cc3nc2-c2ccccc2)c1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2363,395.0,*c1ccc(-c2nc3cc4nc(-c5ccccc5)c(*)nc4cc3nc2-c2ccccc2)cc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2364,415.0,*c1ccc2nc(*)cc(-c3ccccc3)c2c1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2365,320.0,*C(=O)c1ccc2nc(-c3ccccc3)c(-c3ccc(-c4nc5ccc(*)cc5nc4-c4ccccc4)cc3)nc2c1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2366,404.0,*c1ccc(-c2ccc(-c3nc4ccc(-c5ccc6nc(*)c(-c7ccccc7)nc6c5)cc4nc3-c3ccccc3)cc2)cc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2367,277.5,*c1ccc(-c2nc3cc(S(=O)(=O)c4ccc5nc(*)c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)cc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2368,345.5,*c1ccc(-c2ccc(-c3cnc4cc(-c5ccc6nc(*)cnc6c5)ccc4n3)cc2)cc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2369,350.0,*c1ccc(-c2cnc3cc(-c4ccc5nc(*)cnc5c4)ccc3n2)cc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2370,193.0,*C(=O)c1ccccc1-c1ccccc1C(=O)N1CCN(*)CC1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2371,232.0,*C(=O)c1ccc(C(C)(CC)c2ccc(C(=O)N3CCN(*)CC3)cc2)cc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2372,145.0,*C(=O)CCC1(CCC(=O)N2CCN(*)CC2)c2ccccc2-c2ccccc21,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2373,70.0,*CCCCCCn1ccc(-c2cccc(-c3ccn(*)n3)c2)n1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2374,55.0,*CCCCCCn1ccc(-c2ccc(-c3ccn(*)n3)cc2)n1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2375,75.0,*c1ccc(-n2ccc(-c3cccc(-c4ccn(*)n4)c3)n2)cc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2376,75.0,*c1ccc(-n2ccc(-c3ccc(-c4ccn(*)n4)cc3)n2)cc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2377,131.0,*CCC1CC(=O)N(*)C1=O,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2378,290.0,*c1cccc(-c2ccc3[nH]c(S(=O)(=O)c4nc5ccc(*)cc5[nH]4)nc3c2)c1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2379,279.0,*c1nc(-c2ccccc2)nc(N(c2ccccc2)c2ncnc(N(*)c3ccccc3)n2)n1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2380,-5.0,*c1nc(C(F)(F)C(F)(F)C(F)(F)F)nc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(*)(F)F)n1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2381,300.0,*=Cc1ccc(/C=N/c2c(-c3ccccc3)cc(-c3ccc(-c4cc(-c5ccccc5)c(N=*)c(-c5ccccc5)c4)cc3)cc2-c2ccccc2)cc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2382,420.0,*c1cccc(-c2nc3ccc(-c4ccc5nc(*)[nH]c5c4)cc3[nH]2)c1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2383,403.0,*c1ccc2cc(-c3nc4ccc(-c5ccc6nc(*)[nH]c6c5)cc4[nH]3)ccc2c1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2384,95.0,*NCCCCCCNc1nc(*)nc(-c2ccccc2)n1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2385,57.0,*c1nc(-c2ccccc2)nc(N(C)CCCCCCN(*)C)n1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2386,74.0,*c1nc(-c2ccccc2)nc(N(CCCCCCN(*)c2ccccc2)c2ccccc2)n1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2387,391.5,*c1ccc(-c2nc3cc(-c4ccc5nc(*)c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)cc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2388,319.0,*c1cccc(-c2nc3cc(-c4ccc5nc(*)c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)c1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2389,333.0,*c1ccc(-c2nc3cc(-c4ccc5nc(*)c(-c6ccc7ccccc7c6)nc5c4)ccc3nc2-c2ccc3ccccc3c2)cc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2390,317.0,*c1cccc(-c2nc3cc(-c4ccc5nc(*)c(-c6ccc7ccccc7c6)nc5c4)ccc3nc2-c2ccc3ccccc3c2)c1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2391,91.0,*c1ncnc(N(CCCCN(*)c2ccccc2)c2ccccc2)n1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2392,72.0,*c1ncnc(N(CCCCCCN(*)c2ccccc2)c2ccccc2)n1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2393,55.0,*c1ncnc(N(CCCCCCCCCCN(*)c2ccccc2)c2ccccc2)n1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2394,85.0,*c1nc(C)nc(N(CCCCN(*)c2ccccc2)c2ccccc2)n1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2395,67.0,*c1nc(C)nc(N(CCCCCCN(*)c2ccccc2)c2ccccc2)n1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2396,48.0,*c1nc(C)nc(N(CCCCCCCCCCN(*)c2ccccc2)c2ccccc2)n1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2397,94.0,*c1nc(-c2ccccc2)nc(N(CCCCN(*)c2ccccc2)c2ccccc2)n1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2398,62.0,*c1nc(-c2ccccc2)nc(N(CCCCCCCCCCN(*)c2ccccc2)c2ccccc2)n1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2399,272.5,*c1ccc(-c2nnc(-c3cccc(-c4nnc(*)n4-c4ccccc4)c3)n2-c2ccccc2)cc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2400,45.0,*O[Si](C)(C)Oc1ccc(C(C)(C)c2ccc(*)cc2)cc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2401,62.0,*O[Si](c1ccccc1)(c1ccccc1)c1cccc(*)c1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2402,6.5,*CCC[Si](*)(C)c1ccc(N(C)C)cc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2403,52.0,*CCC[Si](*)(c1ccccc1)c1ccc(N(C)C)cc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2404,-1.5,*CCC[Si](*)(C)c1ccccc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2405,-90.0,*C[Si](*)(C)C,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2406,-55.0,*CCC[Si](*)(C)C,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2407,38.0,*CCC[Si](*)(c1ccc(C)cc1)c1ccc(C)cc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2408,-139.0,*O[Si](*)(CC)CC,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2409,-77.5,*O[Si](*)(CCC)CCC,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2410,-42.0,*O[Si](C)(C)O[Si](C)(C)O[Si](*)(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2411,-65.0,*O[Si](C)(C)O[Si](*)(C)c1c(F)c(F)c(F)c(F)c1F,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2412,-83.0,*O[Si](C)(C)O[Si](C)(C)O[Si](*)(C)c1c(F)c(F)c(F)c(F)c1F,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2413,-24.0,*O[Si](C)(CCC(F)(F)F)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC[Si](*)(C)CCC(F)(F)F,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2414,-11.0,*O[Si](C)(CCC(F)(F)F)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC[Si](*)(C)CCC(F)(F)F,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2415,-28.0,*O[Si](C)(CCC(F)(F)F)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC[Si](*)(C)CCC(F)(F)F,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2416,-25.0,*O[Si](C)(CCC(F)(F)F)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CC[Si](*)(C)CCC(F)(F)F,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2417,-38.0,*O[Si](C)(CCC(F)(F)F)CCC(F)(F)CC[Si](*)(C)CCC(F)(F)F,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2418,-27.0,*O[Si](C)(CCC(F)(F)F)CCC(F)(F)C(F)(F)CC[Si](*)(C)CCC(F)(F)F,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2419,-122.8,*O[Si](*)(C)C,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2420,-25.0,*O[Si](*)(C)c1c(F)c(F)c(F)c(F)c1F,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2421,-69.0,*O[Si](*)(C)CCC(F)(F)F,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2422,95.0,*O[Si](C)(Oc1ccc(*)cc1)c1ccccc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2423,58.0,*O[Si](C)(Oc1ccc(C(C)(C)c2ccc(*)cc2)cc1)c1ccccc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2424,90.0,*O[Si](C)(C)Oc1ccc(*)cc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2425,-28.5,*O[Si](C)(C)c1c(F)c(F)c(F)c([Si](*)(C)C)c1F,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2426,-42.0,*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(c1ccccc1)c1cccc([Si](*)(C)c2ccccc2)c1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2427,-61.0,*O[Si](C)(C)O[Si](C)(C)c1c(F)c(F)c(F)c([Si](*)(C)C)c1F,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2428,-2.0,*O[Si](C)(C)c1cccc(C(F)(F)C(F)(F)c2cccc([Si](*)(C)C)c2)c1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2429,-8.0,*O[Si](C)(C)c1cccc(C(F)(F)C(F)(F)C(F)(F)c2cccc([Si](*)(C)C)c2)c1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2430,-62.5,*O[Si](C)(C)O[Si](C)(C)c1ccc([Si](*)(C)C)cc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2431,-80.0,*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)c1ccc([Si](*)(C)C)cc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2432,-75.0,*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)c1cccc([Si](*)(C)C)c1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2433,-72.0,*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)c1ccc([Si](*)(C)C)cc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2434,-62.0,*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)c1ccc([Si](*)(C)C)cc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2435,0.0,*O[Si](O[Si](C)(C)c1ccc([Si](*)(C)C)cc1)(c1ccccc1)c1ccccc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2436,-18.0,*O[Si](C)(C)c1ccc([Si](*)(C)C)cc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2437,-120.0,*O[Si](*)(C)CCC,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2438,-92.0,*O[Si](*)(C)CCCCCCCC,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2439,-3.39,*O[SiH](*)C,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2440,-133.0,*O[Si](*)(C)CC,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2441,-57.5,*C/C=C/C[Si](*)(C)C,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2442,-1.0,*C/C=C/C[Si](*)(C)c1ccccc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2443,-5.0,*C/C=C/C[Si](*)(CCCOc1ccccc1)c1ccccc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2444,-1.0,*C/C=C/C[Si](*)(C)CCCOc1ccc2ccccc2c1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2445,10.0,*C/C=C/C[Si](*)(C)CCCOc1ccc(-c2ccccc2)cc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2446,-30.0,*C/C=C/C[Si](*)(C)CCCOc1ccccc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2447,22.5,*O[Si](*)(C)CCCCOc1ccc(-c2ccc(C#N)cc2)cc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2448,5.5,*O[Si](*)(C)CCCCCCCCOc1ccc(C(=O)Oc2ccc(C#N)cc2C)cc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2449,-77.6,*C[Si](*)(C)CCCCCC,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2450,-110.85,*O[Si](*)(C)CCCCCC,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2451,-31.75,*C[Si](*)(C)CCCN(CC)CC,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2452,71.2,*C[Si](*)(C)CCCn1c2ccccc2c2ccccc21,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2453,55.45,*O[Si](*)(C)CCCn1c2ccccc2c2ccccc21,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2454,-73.3,*C[Si](*)(C)CCCOCCOCCOC,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2455,-90.1,*O[Si](*)(C)CCCOCCOCCOC,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2456,-41.0,*C[Si](*)(CCC)CCC,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2457,-30.0,*C[Si](*)(CCCC)CCCC,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2458,-55.0,*C[Si](*)(CCCCC)CCCCC,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2459,-56.0,*C[Si](*)(CCCCCC)CCCCCC,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2460,-66.8,*N=P(*)(OC)OC,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2461,-84.0,*N=P(*)(OCC)OCC,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2462,-84.0,*N=P(*)(OCCC)OCCC,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2463,-105.0,*N=P(*)(OCCCC)OCCCC,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2464,-100.0,*N=P(*)(OCCC)OCCCCC,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2465,-104.0,*N=P(*)(OCCCCC)OCCCCC,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2466,-104.0,*N=P(*)(OCCCCCC)OCCCCCC,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2467,-94.0,*N=P(*)(OCCCCCCC)OCCCCCCC,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2468,-84.0,*N=P(*)(OCCCCCCCC)OCCCCCCCC,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2469,-56.0,*N=P(*)(OCCCCCCCCC)OCCCCCCCCC,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2470,-44.0,*N=P(*)(OCCCCCCCCCC)OCCCCCCCCCC,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2471,-8.0,*N=P(*)(Oc1ccccc1)Oc1ccccc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2472,85.0,*N=P(*)(Oc1ccc(-c2ccccc2)cc1)Oc1ccc(-c2ccccc2)cc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2473,-31.4,*N=P(*)(OCc1ccccc1)OCc1ccccc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2474,60.0,*N=P(*)(OCc1ccc(-c2ccccc2)cc1)OCc1ccc(-c2ccccc2)cc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2475,-32.7,*N=P(*)(OCCc1ccccc1)OCCc1ccccc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2476,-47.0,*N=P(*)(OCCCc1ccccc1)OCCCc1ccccc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2477,-66.0,*N=P(*)(OCC(F)(F)F)OCC(F)(F)F,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2478,-52.5,*N=P(*)(OCC(F)(F)C(F)(F)F)OCC(F)(F)C(F)(F)F,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2479,-40.0,*N=P(*)(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2480,-4.0,*N=P(*)(Oc1ccc(F)cc1)Oc1ccc(F)cc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2481,-35.0,*N=P(*)(Oc1cccc(C(F)(F)F)c1)Oc1cccc(C(F)(F)F)c1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2482,-0.8,*N=P(*)(OCc1ccc(Br)cc1)OCc1ccc(Br)cc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2483,-78.0,*N=P(*)(OCCOC)OCCOC,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2484,-81.0,*N=P(*)(OCCOCCOC)OCCOCCOC,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2485,-78.0,*N=P(*)(OCCOCCOCC)OCCOCCOCC,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2486,-84.0,*N=P(*)(OCCOCCOCCCC)OCCOCCOCCCC,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2487,30.0,*N=P(*)(NCC)NCC,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2488,-4.0,*N=P(*)(N(C)C)N(C)C,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2489,19.0,*N=P(*)(N1CCCCC1)N1CCCCC1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2490,103.45,*N=P(*)(Nc1ccccc1)Nc1ccccc1,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
2491,-63.0,*N=P(*)(Cl)Cl,['https://github.com/liugangcode/GREA/blob/main/data/tg_prop/raw/tg_raw.csv']
